,loss,_wandb,two_NN,participation_ratio,recurrent_matrix_norm,method_of_moments_ID,_step,_runtime,_timestamp,pos_decoding_err,input_matrix_norm,Ng,Np,seed,n_epochs,rnn_type,optimizer,activation,batch_size,initializer,is_periodic,weight_decay,bin_side_in_m,learning_rate,place_cell_rf,box_width_in_m,surround_scale,box_height_in_m,readout_dropout,sequence_length,place_field_loss,recurrent_dropout,place_field_values,n_grad_steps_per_epoch,n_place_fields_per_cell,place_field_normalization,State,Sweep,run_id,run_name,bias_norm,pos_decoding_err_below_10.0,score_60_by_neuron_max,score_90_by_neuron_max
22,3.615031480789185,{'runtime': 4109},3.5087248558538966,2,36.53842544555664,2.909402847290039,20,4108,1658599660,4.769901558756828,4225.82470703125,1024,512,1,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,yteserpj,golden-sweep-657,,True,1.0174825815315998,1.6783765217466238
23,3.611671447753906,{'runtime': 5048},3.474191361995962,2,37.294471740722656,2.882069826126098,20,5047,1658600328,4.137791320681572,4512.5859375,1024,512,0,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,b9j1lfw6,efficient-sweep-656,,True,1.1267514824554539,1.618281758822421
24,3.605928897857666,{'runtime': 22777},2.114255973585293,2,0.0330219194293022,2.266871690750122,20,22777,1658617912,4.5407261699438095,15239.916015625,1024,512,1,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,bf6jwhlq,fanciful-sweep-655,117.12109375,True,0.016917135233478927,0.6461481753911863
25,3.607345581054687,{'runtime': 9697},1.979189171963833,2,0.0885058790445327,2.254592180252075,20,9696,1658604497,4.117928072810173,16692.515625,1024,512,0,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,4gj1jggn,blooming-sweep-654,124.04310607910156,True,-0.14423005608275297,0.7768535223217469
26,3.6059987545013423,{'runtime': 6343},2.054278005082029,3,1.4178638593875805e-05,2.031113386154175,20,6342,1658600641,4.543789476156235,8029.88134765625,1024,512,1,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,rrnpn5eo,bright-sweep-653,,True,0.13492350561876715,0.6512434186269828
27,3.6106245517730713,{'runtime': 12633},5.636995468331605,5,0.8247818946838379,3.816974401473999,20,12633,1658606494,4.26364541053772,5693.92236328125,1024,512,0,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,hh06ak89,effortless-sweep-652,,True,0.29547708696983016,1.191569517557828
28,3.606410503387451,{'runtime': 16079},3.0655915930419417,2,0.9063463807106018,2.6185688972473145,20,16078,1658606899,4.559501260519028,12885.3134765625,1024,512,1,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,y4kgc4cq,comfy-sweep-651,1004.2844848632812,True,0.549769196625922,1.3305471645075182
29,3.607462167739868,{'runtime': 5628},3.1183420432187634,2,0.9171278476715088,2.6444544792175293,20,5626,1658596440,4.1045572608709335,13712.33203125,1024,512,0,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,2i9ohxs7,warm-sweep-650,1019.2879028320312,True,0.1628868385234003,1.1256151650027935
30,3.6108052730560303,{'runtime': 4041},3.493464174688809,2,36.61053466796875,2.9126124382019043,20,4039,1658594279,4.558435454964638,4260.201171875,1024,512,1,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,ulfr82rt,avid-sweep-649,,True,1.0629237767180781,1.53970058835652
31,3.613107681274414,{'runtime': 5191},3.477731139677162,2,37.27012634277344,2.8851630687713623,20,5191,1658595255,4.19108122587204,4522.529296875,1024,512,0,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,7toxic63,jolly-sweep-648,,True,0.8721923806097583,1.507492595907789
32,3.605936050415039,{'runtime': 4797},2.112673885643201,2,0.0330220088362693,2.26582670211792,20,4795,1658594786,4.525810852646828,15235.876953125,1024,512,1,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,kv2aenls,deep-sweep-647,117.15668487548828,True,0.06447665617719336,0.716167269637405
33,3.607374906539917,{'runtime': 1716},1.9772608721598264,2,0.0864122807979583,2.253006935119629,20,1715,1658590789,4.124933481216431,16685.263671875,1024,512,0,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,2cu340pu,solar-sweep-646,124.42535400390624,True,-0.05029235619812661,0.42742246937035433
34,3.605978488922119,{'runtime': 7799},2.055935816641766,3,1.358781082672067e-05,2.0305733680725098,20,7798,1658595530,4.553988575935364,8029.009765625,1024,512,1,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,oisi2kr7,northern-sweep-645,,True,0.18112960658977845,0.40573523697610425
35,3.6073789596557617,{'runtime': 8750},2.0057648572971245,3,1.1920195902348496e-05,2.028618097305298,20,8749,1658596350,4.119132831692696,7444.59814453125,1024,512,0,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,ymcv0s9w,lucky-sweep-644,,True,0.14320698398530143,0.5281855118769014
36,3.6060752868652335,{'runtime': 1858},3.0694252427171222,2,0.8872674703598022,2.621037244796753,20,1857,1658589057,4.5288629829883575,12897.6396484375,1024,512,1,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,ioqv3gsw,giddy-sweep-643,1005.1873779296876,True,0.06333787397353237,1.3528353707800287
37,3.6075406074523926,{'runtime': 8710},3.13043577097963,2,0.9198723435401917,2.648869514465332,20,8710,1658595653,4.113336652517319,13764.6220703125,1024,512,0,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,a7n05bm0,solar-sweep-642,1020.5269775390624,True,0.20178137744097197,1.2516625142056084
38,3.6105306148529057,{'runtime': 4187},3.518768261543113,2,36.81567001342773,2.916706085205078,20,4186,1658590803,4.552805051207542,4300.00634765625,1024,512,1,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,inlayoug,twilight-sweep-641,,True,0.8298769939364035,1.5527496429194305
39,3.6121621131896977,{'runtime': 3859},3.466990261663846,2,37.25349044799805,2.886992931365967,20,3859,1658590191,4.167168587446213,4511.46630859375,1024,512,0,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.16,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,jtt5qw9o,classic-sweep-640,,True,0.899510715843939,1.3685370822070915
40,3.366263628005981,{'runtime': 13271},1.9889264021293016,2,0.2244528830051422,2.1825802326202397,20,13271,1658599593,4.520929604768753,17390.48828125,1024,512,1,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,k7enb4zl,polished-sweep-639,114.64947509765624,True,-0.09776095530829493,0.6464468269497922
41,3.363614082336426,{'runtime': 22591},1.8966962114213128,2,0.3470019400119781,2.174747943878174,20,22592,1658608521,4.127468541264534,18774.322265625,1024,512,0,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,k7m79pb6,daily-sweep-638,114.87771606445312,True,-0.08997474570834861,0.34688215482749774
42,3.366305112838745,{'runtime': 5653},2.0658310074951154,3,2.1538910004892383e-05,2.0846855640411377,20,5652,1658589971,4.548502340912819,8287.9267578125,1024,512,1,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,hftn0zi5,royal-sweep-637,,True,0.040574634865741165,1.1548716563019363
43,3.3635919094085693,{'runtime': 3286},2.02068087974046,3,2.169804065488279e-05,2.0642480850219727,20,3285,1658587180,4.140021651983261,7926.994140625,1024,512,0,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,d89am7az,vague-sweep-636,,True,0.15800688743101798,1.007025055485544
44,3.36638617515564,{'runtime': 14527},2.902868349472169,2,1.184590220451355,2.633985757827759,20,14527,1658596990,4.532036557793617,15191.70703125,1024,512,1,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,u2ux6omi,glorious-sweep-635,1024.4818115234375,True,0.10605590589384957,1.4442718965646124
45,3.363736152648926,{'runtime': 16286},2.886350024448785,2,1.187943458557129,2.630546808242798,20,16287,1658597980,4.118562862277031,15677.4462890625,1024,512,0,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,6d13z7ct,decent-sweep-634,1030.32177734375,True,0.20282692680679992,1.3332550987653544
46,3.3729488849639893,{'runtime': 2469},3.6628721715963,2,47.49037170410156,2.884567975997925,20,2469,1658583876,4.622546583414078,4675.28564453125,1024,512,1,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,uks8xerw,ethereal-sweep-633,,True,0.9164755284377784,1.5325770592712842
47,3.373152732849121,{'runtime': 5097},3.540153107196342,3,43.66696166992188,2.93473219871521,20,5097,1658585910,4.286370053887367,4995.94384765625,1024,512,0,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,0xdkl39i,revived-sweep-632,,True,1.2697274609545808,1.4414919914185034
48,3.3662590980529785,{'runtime': 14337},1.989394898152456,2,0.229706585407257,2.182271957397461,20,14336,1658593833,4.532893747091293,17374.390625,1024,512,1,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,skzd7vvu,fresh-sweep-631,115.2601318359375,True,-0.038501823740863084,1.0462399901336081
49,3.363603115081787,{'runtime': 4851},1.895417884795079,2,0.3586249351501465,2.171156167984009,20,4850,1658584298,4.126336798071861,18783.34375,1024,512,0,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,w53qrq1s,sweet-sweep-630,116.3034896850586,True,-0.12166756124745665,0.11210681906238817
50,3.3662052154541016,{'runtime': 7861},2.064690235335647,3,2.126806793967262e-05,2.0836217403411865,20,7861,1658586923,4.530535638332367,8282.1494140625,1024,512,1,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,wh6xyq0h,floral-sweep-629,,True,0.20283536793951554,1.3262000756942893
51,3.363558769226074,{'runtime': 7372},2.020321739917001,3,2.168375067412853e-05,2.0643975734710693,20,7372,1658586299,4.115549102425575,7919.341796875,1024,512,0,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,df918ftv,ethereal-sweep-628,,True,0.1846198890371403,0.9920454707261996
52,3.366395235061645,{'runtime': 8751},2.900566905733022,2,1.187772274017334,2.6344869136810303,20,8750,1658586593,4.53856959939003,15207.458984375,1024,512,1,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,7532j1qf,prime-sweep-627,1024.7830810546875,True,0.3312638294973047,1.2814004012444755
53,3.36382269859314,{'runtime': 18351},2.884806563416606,2,1.180060625076294,2.6342830657958984,20,18350,1658595114,4.133254289627075,15518.0390625,1024,512,0,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,j8z040au,desert-sweep-626,1031.36669921875,True,0.12929039114183025,1.3235772613701515
54,3.373359203338623,{'runtime': 5105},3.671950040913212,2,47.49460220336914,2.882075309753418,20,5105,1658581667,4.607535898685455,4670.12109375,1024,512,1,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,ei6zx73i,flowing-sweep-625,,True,0.9896578702263009,1.6435822776436746
55,3.369121789932251,{'runtime': 3348},3.5432511559498683,3,43.62965774536133,2.9336111545562744,20,3348,1658579431,4.149048775434494,5003.8544921875,1024,512,0,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,e90691jm,hardy-sweep-624,,True,1.2788222154361275,1.3646336298069042
56,3.3662688732147217,{'runtime': 5456},1.98954909222107,2,0.2275487631559372,2.182440280914306,20,5456,1658581367,4.526128992438316,17392.046875,1024,512,1,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,alz5yrbw,honest-sweep-623,114.93409729003906,True,-0.06383256568606765,0.32298740302039
57,3.3636257648468018,{'runtime': 10597},1.8959977901393483,2,0.3537801504135132,2.173501491546631,20,10596,1658586312,4.1289083659648895,18757.900390625,1024,512,0,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,nutjtn8t,vibrant-sweep-622,115.11062622070312,True,-0.20714775888406645,0.0012915084531458232
58,3.366272211074829,{'runtime': 7107},2.0662197561596707,3,2.065056105493568e-05,2.084334373474121,20,7108,1658582443,4.539695382118225,8281.00390625,1024,512,1,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,0r2wat8o,winter-sweep-621,,True,0.30156638875726277,1.1596200501953056
59,3.363539695739746,{'runtime': 3263},2.0207339093233987,3,2.1583866328001022e-05,2.0639472007751465,20,3262,1658575890,4.1266027837991714,7923.38720703125,1024,512,0,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,yttxlh9m,cosmic-sweep-620,,True,0.03996280169603837,1.0426676359983695
60,3.3664357662200928,{'runtime': 15893},2.9003052765178023,2,1.1881200075149536,2.634773969650269,20,15892,1658587576,4.540160298347473,15198.7783203125,1024,512,1,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.14,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,42sjsqtx,efficient-sweep-619,1024.1033935546875,True,0.14335606364502335,1.3157486976232116
