loss,_wandb,two_NN,participation_ratio,recurrent_matrix_norm,method_of_moments_ID,_step,_runtime,_timestamp,pos_decoding_err,input_matrix_norm,Ng,Np,seed,n_epochs,rnn_type,optimizer,activation,batch_size,initializer,is_periodic,weight_decay,bin_side_in_m,learning_rate,place_cell_rf,box_width_in_m,surround_scale,box_height_in_m,readout_dropout,sequence_length,place_field_loss,recurrent_dropout,place_field_values,n_grad_steps_per_epoch,n_place_fields_per_cell,place_field_normalization,State,Sweep,run_id,run_name,bias_norm
2.3376080989837646,{'runtime': 4442},4.319872923061533,4,117.82456970214844,3.099841833114624,20,4441,1658523952,4.157138988375664,8460.36328125,1024,512,0,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,ke5ll86h,jumping-sweep-528,
2.3311328887939453,{'runtime': 13515},1.9487864560420736,3,8.443074226379395,2.421556234359741,20,13515,1658532394,4.539087042212486,28872.166015625,1024,512,1,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,7kuybydy,woven-sweep-527,278.05133056640625
2.3236637115478516,{'runtime': 5468},1.8896803019213455,3,8.065667152404785,2.430168628692627,20,5468,1658521705,4.144751653075218,27507.3515625,1024,512,0,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,7g9sqbyz,northern-sweep-526,221.5998992919922
2.329632520675659,{'runtime': 7869},2.098660056917071,4,0.00023154700465966016,2.4164116382598877,20,7869,1658523515,4.542633146047592,10942.671875,1024,512,1,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,3n3andjb,lunar-sweep-526,
2.3222713470458984,{'runtime': 8784},2.1255030158029857,4,0.00023432170564774424,2.4710865020751953,20,8783,1658524030,4.136517271399498,10896.498046875,1024,512,0,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,b9qy64dq,laced-sweep-525,
2.330812931060791,{'runtime': 11622},2.333756683313967,4,5.484040260314941,2.9100699424743652,20,11622,1658526710,4.526963084936142,31746.703125,1024,512,1,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,8jcvi0lq,different-sweep-524,1154.9200439453125
2.323324918746948,{'runtime': 11119},2.218997096527365,3,5.508755683898926,2.644829750061035,20,11119,1658526060,4.130807146430016,31504.736328125,1024,512,0,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,fdzku0e0,rosy-sweep-523,1155.548828125
2.349379062652588,{'runtime': 4619},4.046238723667332,3,115.04444885253906,2.9445064067840576,20,4619,1658519492,4.637249931693077,10515.91796875,1024,512,1,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,2ubg0awg,different-sweep-522,
2.337592601776123,{'runtime': 4250},4.305626484829842,4,115.0422592163086,3.1113474369049072,20,4251,1658518854,4.147224500775337,8579.5390625,1024,512,0,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,2whijd2z,ethereal-sweep-521,
2.331137418746948,{'runtime': 1723},1.9459575613532911,3,8.411879539489746,2.414738178253174,20,1721,1658516215,4.538054019212723,28885.48046875,1024,512,1,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,nx3mca6d,classic-sweep-520,276.01861572265625
2.323669195175171,{'runtime': 7003},1.888923881837085,3,8.040228843688965,2.427928924560547,20,7002,1658521309,4.1404712945222855,27474.11328125,1024,512,0,20,GRU,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,4d6yth0h,solar-sweep-519,219.85824584960935
2.329632520675659,{'runtime': 12433},2.0986559917741614,4,0.0002315516758244485,2.4164116382598877,20,12432,1658526160,4.542633146047592,10942.67578125,1024,512,1,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,soir27pa,dashing-sweep-518,
2.324312686920166,{'runtime': 12678},3.2744315709570646,5,0.03536093607544899,3.7665903568267822,20,12677,1658526262,4.145178943872452,9650.8818359375,1024,512,0,20,UGRNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,ftj3geyn,comic-sweep-517,
2.331148862838745,{'runtime': 1855},2.3351485682115185,4,5.522477149963379,2.9114067554473877,20,1853,1658514473,4.532505571842194,31766.896484375,1024,512,1,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,weeex9q0,mild-sweep-516,1154.3936767578125
2.3234026432037354,{'runtime': 9275},2.2142064814568947,3,5.471029758453369,2.641618490219116,20,9274,1658520983,4.120098054409027,31520.826171875,1024,512,0,20,LSTM,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,02ccofdo,dandy-sweep-515,1152.8751220703125
2.345165729522705,{'runtime': 3466},4.0527543435993545,3,115.18256378173828,2.959272861480713,20,3465,1658514916,4.5704856514930725,10483.720703125,1024,512,1,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,3ufxpe40,firm-sweep-514,
2.3382339477539062,{'runtime': 4363},4.3760107172696445,4,121.2952651977539,3.098895788192749,20,4363,1658515627,4.164213687181473,7984.5517578125,1024,512,0,20,RNN,adam,tanh,200,glorot_uniform,False,0.0001,0.05,0.0001,0.08,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,7zgwpbkh,leafy-sweep-513,
4.575754165649414,{'runtime': 13136},2.3699312018422067,2,0.043478794395923615,3.075193405151367,20,13136,1658524115,4.520130529999733,12946.287109375,1024,512,1,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,5y5hzpcu,dutiful-sweep-512,103.06524658203124
4.5757365226745605,{'runtime': 6145},2.0566610487284467,2,7.323717909457628e-06,2.571857452392578,20,6144,1658515066,4.526318982243538,4788.2265625,1024,512,1,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,sua3esrc,vivid-sweep-510,
4.582901477813721,{'runtime': 7240},1.990457731639982,2,6.930436939001083e-06,2.5134823322296143,20,7240,1658514286,4.157225787639618,4575.65771484375,1024,512,0,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,tomuyxey,sparkling-sweep-509,
4.575778007507324,{'runtime': 5756},2.691727764148512,2,0.3456394076347351,2.704526424407959,20,5755,1658512597,4.5200347900390625,5173.5595703125,1024,512,1,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,fqyamb59,dandy-sweep-508,1143.7049560546875
4.582943439483643,{'runtime': 27723},2.702408669046622,2,0.37507539987564087,2.7253332138061523,20,27723,1658533518,4.131168872117996,5143.1611328125,1024,512,0,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,1i15389d,zesty-sweep-507,1135.0196533203125
4.5767998695373535,{'runtime': 2456},3.138545300536979,2,9.595974922180176,2.5413856506347656,20,2455,1658506827,4.520885646343231,403.6897583007813,1024,512,1,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,xd9n060c,unique-sweep-506,
4.583987712860107,{'runtime': 5041},3.069756595365038,2,10.366504669189451,2.5427417755126953,20,5042,1658509211,4.134875908493996,439.9325256347656,1024,512,0,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,694r0b47,feasible-sweep-505,
4.575741767883301,{'runtime': 11102},2.4691447143427228,2,0.04235362261533737,3.1077678203582764,20,11102,1658515225,4.537052288651466,13029.6064453125,1024,512,1,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,szi1iqjl,astral-sweep-504,98.6588134765625
4.5829033851623535,{'runtime': 10819},2.464132979032956,2,0.04462816938757896,3.1336915493011475,20,10818,1658514854,4.130614176392555,13003.7421875,1024,512,0,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,8fvq8rvl,skilled-sweep-503,103.55128479003906
4.57573938369751,{'runtime': 7683},2.035752917019897,2,7.28900522517506e-06,2.5425424575805664,20,7682,1658511239,4.528818279504776,4764.51025390625,1024,512,1,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,vooaqi82,spring-sweep-502,
4.582921981811523,{'runtime': 7671},1.997935766354198,2,6.549831596203148e-06,2.521150827407837,20,7670,1658510953,4.151581600308418,4576.0458984375,1024,512,0,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,fijvxw0c,upbeat-sweep-501,
4.575872898101807,{'runtime': 11364},2.6273807310240267,2,0.3292118012905121,2.737722635269165,20,11366,1658514579,4.547327011823654,5257.392578125,1024,512,1,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,vz73tmdf,cosmic-sweep-500,1142.547607421875
4.582941055297852,{'runtime': 8440},2.4607456638718856,2,0.33007800579071045,2.6355276107788086,20,8438,1658511430,4.120955616235733,5181.095703125,1024,512,0,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,r7nlod23,daily-sweep-499,1137.5379638671875
4.577078342437744,{'runtime': 4385},3.127861787857598,2,9.838055610656738,2.536447048187256,20,4386,1658507024,4.615646600723267,422.2193908691406,1024,512,1,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,ckdiqew8,polar-sweep-498,
4.583981990814209,{'runtime': 5018},3.1043473680496407,2,9.797381401062012,2.5719239711761475,20,5017,1658504143,4.128160700201988,450.4009094238281,1024,512,0,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,9nzsjpco,lyric-sweep-497,
4.575732707977295,{'runtime': 5396},2.3821363841424046,2,0.04108833521604538,3.102980613708496,20,5395,1658504354,4.546203464269638,13003.603515625,1024,512,1,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,ttmg350t,gallant-sweep-496,103.23280334472656
4.5828962326049805,{'runtime': 10387},2.412916278182351,2,0.04121330380439758,3.121905565261841,20,10386,1658508904,4.122857004404068,13091.7041015625,1024,512,0,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,7fx0ub5v,volcanic-sweep-495,104.66207885742188
4.575730323791504,{'runtime': 3304},2.08088895912232,2,7.464916507160524e-06,2.580158233642578,20,3303,1658498937,4.512757062911987,4751.984375,1024,512,1,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,jrgr8gmu,worthy-sweep-494,
4.582889080047607,{'runtime': 7652},1.9911743400803577,2,5.9242606766929384e-06,2.51003360748291,20,7652,1658503192,4.124937206506729,4580.76025390625,1024,512,0,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,ut7yxsak,celestial-sweep-493,
4.575777053833008,{'runtime': 27450},2.6697772175822148,2,0.35955581068992615,2.73817777633667,20,27449,1658522935,4.5248523354530334,5011.29638671875,1024,512,1,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,f1qo1zk7,jolly-sweep-492,1139.4742431640625
4.582973480224609,{'runtime': 16503},2.472213232187969,2,0.35621872544288635,2.6324000358581543,20,16502,1658511689,4.141046851873398,5264.8359375,1024,512,0,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,54ibknfz,hopeful-sweep-491,1137.417724609375
4.577347755432129,{'runtime': 3927},3.1417928718529367,2,10.083335876464844,2.517064094543457,20,3925,1658498497,4.607344418764114,413.5733642578125,1024,512,1,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,l4qfopmd,stoic-sweep-490,
4.584085941314697,{'runtime': 5262},3.088110617204144,2,9.85461139678955,2.5471575260162354,20,5262,1658499110,4.170681908726692,447.044189453125,1024,512,0,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,sfnxtp0i,hardy-sweep-489,
4.575730800628662,{'runtime': 9292},2.421723230414534,2,0.03880128264427185,3.0944082736968994,20,9290,1658502972,4.5334238559007645,13025.228515625,1024,512,1,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,khq7ua0s,brisk-sweep-488,101.08106231689452
4.582896709442139,{'runtime': 10805},2.4226760064016024,2,0.04378737136721611,3.1339542865753174,20,10803,1658504015,4.1218966245651245,13015.3369140625,1024,512,0,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,knna5fkj,eager-sweep-487,101.3784408569336
4.5757365226745605,{'runtime': 12778},2.040381605127377,2,6.977636985538993e-06,2.5498251914978027,20,12777,1658505762,4.523047059774399,4770.82275390625,1024,512,1,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,jdxifyt4,serene-sweep-486,
4.582891464233398,{'runtime': 3370},1.9987346585659171,2,6.890142230986385e-06,2.497842788696289,20,3369,1658495614,4.132157564163208,4603.60009765625,1024,512,0,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,j655ywj1,dutiful-sweep-485,
4.5757856369018555,{'runtime': 11316},2.7348203070936665,2,0.37277287244796753,2.7878692150115967,20,11315,1658503533,4.51689139008522,5061.73193359375,1024,512,1,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,lgmh5m6m,fresh-sweep-484,1142.618408203125
4.582956314086914,{'runtime': 11927},2.5225095475246504,2,0.36101269721984863,2.652782201766968,20,11925,1658504099,4.144492745399475,5211.2451171875,1024,512,0,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,4hyhhlh6,royal-sweep-483,1138.171630859375
4.577923774719238,{'runtime': 4134},3.0733774492425336,3,10.650086402893066,2.5241479873657227,20,4133,1658495514,4.693692922592163,419.759521484375,1024,512,1,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,ph3xccsy,misunderstood-sweep-482,
4.584666728973389,{'runtime': 4916},3.0757067390461303,2,10.087188720703123,2.52947998046875,20,4915,1658495167,4.29484061896801,431.4490966796875,1024,512,0,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.28,2.2,1,2.2,0.0,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,8d6y51ha,vibrant-sweep-481,
4.3158111572265625,{'runtime': 13558},2.3381614153283805,2,0.07595254480838776,3.01911997795105,20,13558,1658503259,4.520026221871376,13728.66796875,1024,512,1,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,gshss9ws,fanciful-sweep-480,95.23248291015624
4.325170993804932,{'runtime': 13553},2.4801016066542143,2,0.08115290850400925,3.1168212890625,20,13553,1658502617,4.142292961478233,13664.578125,1024,512,0,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,5dpxe2vm,autumn-sweep-479,96.28074645996094
4.315796852111816,{'runtime': 3367},1.9425496169687269,2,1.0164220839214975e-05,2.4437294006347656,20,3366,1658492227,4.534495621919632,4810.47265625,1024,512,1,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,95hkosy1,zany-sweep-478,
4.325136661529541,{'runtime': 5740},1.9214474003735176,2,1.0981540981447324e-05,2.4736053943634033,20,5739,1658494554,4.134027659893036,4991.9140625,1024,512,0,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,jxqbgl34,classic-sweep-477,
4.315865993499756,{'runtime': 27878},2.4876854877035317,2,0.460297554731369,2.6703271865844727,20,27877,1658513710,4.520033672451973,5761.970703125,1024,512,1,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,b5xep2sh,electric-sweep-476,1135.8819580078125
4.325209140777588,{'runtime': 27913},2.5361606212267076,2,0.4198075532913208,2.7018635272979736,20,27912,1658513551,4.130640625953674,5529.44677734375,1024,512,0,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,q280r6ri,crisp-sweep-475,1122.1334228515625
4.3175859451293945,{'runtime': 5059},2.9432169577494243,3,14.19405746459961,2.5157315731048584,20,5058,1658490225,4.581906273961067,631.0202026367188,1024,512,1,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,3vzzoidj,peachy-sweep-474,
4.326464653015137,{'runtime': 4789},3.0678320234419987,3,12.476974487304688,2.5425596237182617,20,4788,1658489682,4.125547036528587,658.136474609375,1024,512,0,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,uh7wbgve,flowing-sweep-473,
4.315830230712891,{'runtime': 3954},2.453763140680799,2,0.0642794519662857,2.9749209880828857,20,3952,1658488845,4.534008353948593,13571.970703125,1024,512,1,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,f6l4nh0e,atomic-sweep-472,97.92504119873048
4.3251519203186035,{'runtime': 9463},2.4655161999701423,2,0.07909554988145828,3.0676369667053223,20,9462,1658493661,4.140866547822952,13716.193359375,1024,512,0,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,aefwxqw2,proud-sweep-471,96.48587036132812
4.315798282623291,{'runtime': 12456},1.9499336191748164,2,1.0744472092483193e-05,2.4534480571746826,20,12455,1658495465,4.5264579355716705,4777.548828125,1024,512,1,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,zc17ub6i,stellar-sweep-470,
4.325145244598389,{'runtime': 7709},1.933214480264416,2,1.162612170446664e-05,2.432228326797486,20,7707,1658489040,4.112660139799118,4947.57958984375,1024,512,0,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,58ymrc7g,gentle-sweep-469,
4.316001892089844,{'runtime': 11391},2.4963406215609485,2,0.4598802924156189,2.6859447956085205,20,11390,1658492193,4.538140073418617,5765.16748046875,1024,512,1,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,dvrwwbq6,dashing-sweep-468,1131.3511962890625
4.3252177238464355,{'runtime': 8164},2.533236737355034,2,0.4238514900207519,2.690845251083374,20,8163,1658488797,4.131588339805603,5472.52783203125,1024,512,0,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,j2bfpzfy,floral-sweep-467,1122.03369140625
4.317777156829834,{'runtime': 4476},3.1175893581324097,2,12.796921730041504,2.5261635780334473,20,4477,1658484875,4.600244387984276,636.9591064453125,1024,512,1,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,6ud41p2g,eager-sweep-466,
4.326538562774658,{'runtime': 5423},3.0491775278952935,3,12.896474838256836,2.528475046157837,20,5422,1658485811,4.132344946265221,637.6065673828125,1024,512,0,20,RNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.5,20,crossentropy,0.0,gaussian,10000,1,global,finished,oa0v2uzr,uv0roocg,fluent-sweep-465,
4.315816879272461,{'runtime': 5411},2.4621547432006685,2,0.06807248294353485,3.005526304244995,20,5411,1658484871,4.538433998823166,13521.857421875,1024,512,1,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,1ofoc3w6,crimson-sweep-464,100.87242889404295
4.3252034187316895,{'runtime': 14098},2.452385483266436,2,0.07803165167570114,3.077684164047241,20,14097,1658493193,4.1416700929403305,13731.390625,1024,512,0,20,GRU,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,9m93afze,good-sweep-463,97.91285705566406
4.315814971923828,{'runtime': 7680},1.9503927653994229,2,1.160994634119561e-05,2.4655497074127197,20,7680,1658484180,4.541533067822456,4798.75732421875,1024,512,1,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,ve9oia0p,iconic-sweep-462,
4.325140476226807,{'runtime': 3270},1.9254799983221071,2,1.0897042557189708e-05,2.410954475402832,20,3270,1658479437,4.127536341547966,4930.28857421875,1024,512,0,20,UGRNN,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,zrdedqni,happy-sweep-461,
4.315951347351074,{'runtime': 16352},2.4566490087492916,2,0.4586663544178009,2.656071662902832,20,16352,1658492154,4.5613836497068405,5763.994140625,1024,512,1,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,v7cl8shq,resilient-sweep-460,1138.631103515625
4.325191497802734,{'runtime': 16083},2.4448431462380795,2,0.4268139898777008,2.647790908813477,20,16083,1658491361,4.126692935824394,5605.45849609375,1024,512,0,20,LSTM,adam,relu,200,glorot_uniform,False,0.0001,0.05,0.0001,0.24,2.2,1,2.2,0.0,20,crossentropy,0.5,gaussian,10000,1,global,finished,oa0v2uzr,8jyoc9ht,balmy-sweep-459,1127.848388671875
